essay id	misspelled words	words	words per sentence	lexical diversity	raw score	normalized score
6646	5	103	9.363636363636360	0.7864077669902910	3	1
6647	3	22	22.0	0.9545454545454550	1	0
6648	7	78	13.0	0.782051282051282	2	1
6649	3	18	9.0	0.8333333333333330	1	0
6650	5	38	7.6	0.868421052631579	1	0
6651	2	100	12.5	0.63	3	1
6652	0	89	8.9	0.6629213483146070	1	0
6653	8	78	13.0	0.5641025641025640	1	0
6654	14	81	10.125	0.691358024691358	1	0
6655	3	95	9.5	0.6631578947368420	3	1
6656	2	40	8.0	0.75	0	0
6657	3	99	14.142857142857100	0.7272727272727270	3	1
6658	5	60	7.5	0.6333333333333330	2	1
6659	6	73	12.166666666666700	0.7671232876712330	2	1
6660	11	126	15.75	0.8095238095238100	1	0
6661	10	89	11.125	0.7752808988764050	3	1
6662	8	79	26.333333333333300	0.7215189873417720	2	1
6663	2	52	8.666666666666670	0.7692307692307690	2	1
6664	5	70	11.666666666666700	0.6714285714285710	2	1
6665	4	66	13.2	0.7272727272727270	2	1
6666	6	80	13.333333333333300	0.65	2	1
6667	3	37	6.166666666666670	0.7567567567567570	1	0
6668	0	34	6.8	0.8823529411764710	1	0
6669	5	78	13.0	0.7051282051282050	3	1
6670	1	21	10.5	0.8095238095238100	1	0
6671	3	30	15.0	0.9333333333333330	1	0
6672	15	102	7.846153846153850	0.6274509803921570	3	1
6673	3	29	5.8	0.6206896551724140	0	0
6674	4	28	7.0	0.7857142857142860	0	0
6675	9	57	11.4	0.8421052631578950	2	1
6676	5	73	24.333333333333300	0.7808219178082190	2	1
6677	4	106	15.142857142857100	0.7358490566037740	3	1
6779	4	116	8.923076923076920	0.7413793103448280	3	1
6780	9	103	10.3	0.7281553398058250	3	1
6781	9	129	12.9	0.7209302325581400	2	1
6782	0	30	15.0	0.7666666666666670	0	0
6783	7	91	15.166666666666700	0.6703296703296700	2	1
6784	2	38	12.666666666666700	0.8421052631578950	1	0
6785	0	32	32.0	0.96875	1	0
6786	8	132	16.5	0.7575757575757580	1	0
6787	0	62	10.333333333333300	0.7903225806451610	2	1
6788	2	38	9.5	0.8157894736842110	1	0
6789	2	76	12.666666666666700	0.6447368421052630	3	1
6790	6	74	18.5	0.7162162162162160	2	1
6791	6	86	9.555555555555560	0.6046511627906980	2	1
6792	5	78	15.6	0.6666666666666670	2	1
6793	2	29	14.5	0.9310344827586210	1	0
6794	4	40	13.333333333333300	0.85	3	1
6795	4	34	11.333333333333300	0.8529411764705880	1	0
6796	4	24	12.0	0.9583333333333330	1	0
6797	2	42	10.5	0.8333333333333330	2	1
6798	4	115	14.375	0.6260869565217390	3	1
6799	3	29	5.8	0.7586206896551720	3	1
6800	15	77	9.625	0.7402597402597400	3	1
6801	0	26	8.666666666666670	0.8846153846153850	1	0
6802	9	74	12.333333333333300	0.7837837837837840	2	1
6803	8	57	14.25	0.8771929824561400	2	1
6804	8	102	17.0	0.7254901960784310	3	1
6805	1	126	12.6	0.6746031746031750	3	1
6806	5	76	15.2	0.7236842105263160	2	1
6807	2	39	13.0	0.8205128205128210	1	0
6808	2	90	11.25	0.7222222222222220	1	0
6809	4	97	12.125	0.6391752577319590	3	1
6810	8	90	18.0	0.6666666666666670	3	1
6811	9	140	10.0	0.6571428571428570	3	1
6812	5	29	14.5	0.8620689655172410	1	0
6813	5	54	18.0	0.7962962962962960	1	0
6814	4	72	24.0	0.8611111111111110	2	1
6815	6	98	10.88888888888890	0.7551020408163270	2	1
6816	8	97	12.125	0.711340206185567	3	1
6817	5	51	17.0	0.7254901960784310	1	0
6818	6	96	19.2	0.7916666666666670	3	1
6819	1	38	6.333333333333330	0.8421052631578950	1	0
6820	6	37	7.4	0.7027027027027030	1	0
6821	4	18	9.0	0.8888888888888890	1	0
6822	13	137	12.454545454545500	0.6715328467153280	3	1
6823	2	37	9.25	0.6486486486486490	1	0
6824	0	28	14.0	0.8571428571428570	1	0
6825	9	89	14.833333333333300	0.7303370786516850	3	1
6826	3	73	14.6	0.7808219178082190	2	1
6827	7	51	10.2	0.8235294117647060	2	1
6828	4	33	8.25	0.7272727272727270	1	0
6829	4	42	10.5	0.8095238095238100	1	0
6830	8	89	17.8	0.7191011235955060	2	1
6831	7	126	14.0	0.7857142857142860	3	1
6832	2	64	12.8	0.71875	2	1
6833	4	40	5.714285714285710	0.75	1	0
6834	2	34	8.5	0.8529411764705880	1	0
6835	0	28	7.0	0.8214285714285710	1	0
6836	3	65	10.833333333333300	0.7538461538461540	2	1
6837	2	61	8.714285714285710	0.6557377049180330	1	0
6838	7	113	11.3	0.6460176991150440	2	1
6839	3	47	15.666666666666700	0.7021276595744680	1	0
6840	7	76	10.857142857142900	0.7631578947368420	2	1
6841	3	28	14.0	0.7857142857142860	1	0
6842	1	49	8.166666666666670	0.7551020408163270	1	0
6843	7	90	15.0	0.5888888888888890	1	0
6844	4	62	10.333333333333300	0.6774193548387100	1	0
6845	16	110	13.75	0.7454545454545460	3	1
6846	3	50	8.333333333333330	0.8	1	0
6847	3	68	11.333333333333300	0.6323529411764710	1	0
6848	5	55	11.0	0.7818181818181820	2	1
6849	6	123	12.3	0.6829268292682930	3	1
6850	3	55	9.166666666666670	0.6545454545454550	2	1
6851	7	70	8.75	0.6714285714285710	2	1
6852	8	118	13.11111111111110	0.6440677966101690	3	1
6853	6	108	9.818181818181820	0.7407407407407410	3	1
6854	7	97	10.777777777777800	0.6701030927835050	2	1
6855	0	51	12.75	0.7254901960784310	2	1
6856	2	43	7.166666666666670	0.7674418604651160	1	0
6857	4	93	18.6	0.7419354838709680	2	1
6858	6	75	15.0	0.6933333333333330	3	1
6859	5	43	14.333333333333300	0.813953488372093	2	1
6860	3	97	10.777777777777800	0.5876288659793820	2	1
6861	2	40	8.0	0.65	1	0
6862	1	34	17.0	0.7647058823529410	2	1
6863	6	119	7.933333333333330	0.5882352941176470	3	1
6864	0	16	16.0	1.0	0	0
6865	2	28	7.0	0.75	2	1
6866	4	91	18.2	0.7362637362637360	2	1
6867	2	46	9.2	0.8260869565217390	2	1
6868	9	82	9.11111111111111	0.7317073170731710	2	1
6869	8	82	11.714285714285700	0.7439024390243900	1	0
6870	2	63	7.875	0.5714285714285710	2	1
6871	8	84	10.5	0.6904761904761910	2	1
6872	7	148	16.444444444444400	0.7297297297297300	3	1
6873	9	81	11.571428571428600	0.8271604938271610	2	1
6874	0	45	7.5	0.8	2	1
6875	2	41	13.666666666666700	0.6097560975609760	1	0
6876	2	63	12.6	0.8253968253968250	2	1
6877	15	103	11.444444444444400	0.6601941747572820	2	1
6878	6	58	14.5	0.8620689655172410	2	1
6879	5	63	9.0	0.8412698412698410	3	1
6880	3	82	10.25	0.7195121951219510	2	1
6881	4	71	10.142857142857100	0.7183098591549300	2	1
6882	6	56	11.2	0.7678571428571430	2	1
6883	5	36	9.0	0.7777777777777780	1	0
6884	3	62	15.5	0.7419354838709680	2	1
6885	1	21	10.5	0.9523809523809520	1	0
6886	10	111	13.875	0.7387387387387390	2	1
6887	5	27	27.0	0.8888888888888890	1	0
6888	5	113	14.125	0.7256637168141590	2	1
6889	3	90	12.857142857142900	0.6888888888888890	2	1
6890	1	40	13.333333333333300	0.875	2	1
6891	2	55	9.166666666666670	0.6727272727272730	1	0
6892	4	46	11.5	0.6956521739130440	1	0
6893	3	46	11.5	0.8478260869565220	2	1
6894	3	98	14.0	0.7857142857142860	2	1
6895	4	76	9.5	0.6973684210526320	2	1
6896	5	75	15.0	0.76	3	1
6897	8	91	13.0	0.7582417582417580	2	1
6898	8	128	10.666666666666700	0.5234375	3	1
6899	12	89	12.714285714285700	0.6404494382022470	3	1
6900	5	56	11.2	0.7142857142857140	2	1
6901	8	59	11.8	0.6610169491525420	2	1
6902	3	39	13.0	0.8717948717948720	1	0
6903	11	117	13.0	0.7435897435897440	2	1
6904	9	134	13.4	0.753731343283582	3	1
6905	0	31	7.75	0.8387096774193550	1	0
6907	2	18	18.0	1.0	1	0
6908	4	61	6.777777777777780	0.5901639344262300	2	1
6909	7	32	16.0	0.90625	1	0
6910	5	96	19.2	0.6666666666666670	2	1
6911	3	54	7.714285714285710	0.7407407407407410	1	0
6912	4	65	9.285714285714290	0.6615384615384620	2	1
6913	7	82	10.25	0.6951219512195120	2	1
6914	9	21	7.0	0.8571428571428570	1	0
6915	12	106	13.25	0.7547169811320760	3	1
6916	2	28	9.333333333333330	0.8928571428571430	1	0
6917	7	76	15.2	0.75	3	1
6918	5	53	8.833333333333330	0.8113207547169810	1	0
6919	13	94	94.0	0.8617021276595740	3	1
6920	9	93	8.454545454545460	0.6881720430107530	2	1
6921	8	117	14.625	0.6410256410256410	3	1
6922	1	38	7.6	0.6578947368421050	1	0
6923	3	56	9.333333333333330	0.7142857142857140	3	1
6924	7	89	8.090909090909090	0.651685393258427	2	1
6925	0	38	9.5	0.8157894736842110	1	0
6926	5	155	15.5	0.6838709677419360	3	1
6927	5	51	10.2	0.7058823529411770	1	0
6928	2	29	9.666666666666670	0.7241379310344830	0	0
6929	4	71	14.2	0.7183098591549300	2	1
6930	6	128	10.666666666666700	0.6953125	2	1
6931	9	110	10.0	0.7363636363636360	3	1
6932	8	84	14.0	0.7023809523809520	2	1
6933	10	88	7.333333333333330	0.6477272727272730	3	1
6934	3	32	8.0	0.84375	1	0
6935	8	42	10.5	0.8809523809523810	2	1
6936	5	70	23.333333333333300	0.7142857142857140	2	1
6937	5	85	12.142857142857100	0.5647058823529410	2	1
6938	5	67	9.571428571428570	0.746268656716418	2	1
6939	3	58	9.666666666666670	0.7068965517241380	2	1
6940	21	89	89.0	0.8202247191011240	3	1
6941	2	70	11.666666666666700	0.6285714285714290	2	1
6942	6	56	9.333333333333330	0.6785714285714290	2	1
6943	0	59	9.833333333333330	0.6271186440677970	1	0
6944	8	105	15.0	0.7428571428571430	3	1
6945	6	75	9.375	0.76	2	1
6946	11	110	13.75	0.5818181818181820	3	1
6947	0	34	11.333333333333300	0.8823529411764710	1	0
6948	2	13	13.0	0.8461538461538460	1	0
6949	5	88	9.777777777777780	0.6363636363636360	3	1
6950	1	60	12.0	0.6166666666666670	1	0
6951	0	16	8.0	0.9375	0	0
6952	3	42	10.5	0.8095238095238100	1	0
6953	7	44	14.666666666666700	0.7272727272727270	1	0
6954	0	5	5.0	1.0	1	0
6955	7	43	21.5	0.7441860465116280	2	1
6956	1	18	6.0	0.8888888888888890	2	1
6957	5	96	12.0	0.6875	3	1
6958	4	77	8.555555555555560	0.7272727272727270	3	1
6959	7	96	8.0	0.5625	2	1
6960	5	75	8.333333333333330	0.5333333333333330	2	1
6961	7	126	15.75	0.6666666666666670	3	1
6962	1	24	12.0	0.9166666666666670	1	0
6963	0	67	8.375	0.746268656716418	2	1
6964	6	50	7.142857142857140	0.7	2	1
6965	6	108	12.0	0.6944444444444440	3	1
6966	0	28	7.0	0.8214285714285710	1	0
6967	9	112	9.333333333333330	0.6785714285714290	3	1
6968	2	114	11.4	0.6403508771929820	3	1
6969	3	91	7.583333333333330	0.6813186813186810	2	1
6970	3	84	12.0	0.7023809523809520	2	1
6971	5	85	14.166666666666700	0.7411764705882350	2	1
6972	6	77	11.0	0.7792207792207790	2	1
6973	0	37	9.25	0.7567567567567570	1	0
6974	11	127	25.4	0.7086614173228350	1	0
6975	3	56	11.2	0.8035714285714290	2	1
6976	1	23	11.5	0.8695652173913040	1	0
6977	0	25	8.333333333333330	0.76	1	0
6978	2	14	14.0	1.0	1	0
6979	3	109	10.9	0.6513761467889910	3	1
6980	6	42	14.0	0.7857142857142860	1	0
6981	8	78	11.142857142857100	0.8589743589743590	2	1
6982	4	92	11.5	0.8043478260869570	3	1
6983	1	29	29.0	0.7241379310344830	1	0
6984	9	101	9.181818181818180	0.6534653465346540	1	0
6985	4	41	10.25	0.6829268292682930	1	0
6986	5	74	12.333333333333300	0.7702702702702700	3	1
6987	0	10	10.0	1.0	1	0
6988	9	87	12.428571428571400	0.7011494252873560	2	1
6989	6	101	12.625	0.7821782178217820	3	1
6990	0	37	12.333333333333300	0.918918918918919	1	0
6991	6	64	10.666666666666700	0.78125	1	0
6992	8	58	14.5	0.8620689655172410	2	1
6993	1	33	6.6	0.7272727272727270	1	0
6994	4	43	14.333333333333300	0.9069767441860470	1	0
6995	8	66	13.2	0.7121212121212120	1	0
6996	1	58	8.285714285714290	0.6896551724137930	2	1
6997	6	59	11.8	0.8135593220338980	2	1
6998	1	16	16.0	1.0	1	0
6999	0	32	10.666666666666700	0.90625	1	0
7000	5	73	10.428571428571400	0.7671232876712330	2	1
7001	3	71	11.833333333333300	0.7464788732394370	2	1
7002	5	65	10.833333333333300	0.7538461538461540	2	1
7003	4	129	10.75	0.627906976744186	3	1
7004	0	65	8.125	0.6153846153846150	2	1
7005	0	18	9.0	0.9444444444444440	1	0
7006	1	36	12.0	0.7222222222222220	1	0
7007	15	107	11.88888888888890	0.7383177570093460	2	1
7008	7	72	8.0	0.6805555555555560	1	0
7009	3	30	7.5	0.7666666666666670	1	0
7010	10	50	16.666666666666700	0.66	1	0
7011	2	43	8.6	0.7906976744186050	1	0
7012	1	30	7.5	0.8	1	0
7013	6	43	10.75	0.7674418604651160	1	0
7014	5	61	8.714285714285710	0.8032786885245900	1	0
7015	3	41	10.25	0.9024390243902440	2	1
7016	4	39	13.0	0.8461538461538460	1	0
7017	12	88	9.777777777777780	0.7272727272727270	2	1
7018	4	78	11.142857142857100	0.6410256410256410	2	1
7019	3	44	7.333333333333330	0.6818181818181820	2	1
7020	5	119	14.875	0.5714285714285710	3	1
7021	9	74	74.0	0.7837837837837840	3	1
7022	2	76	9.5	0.7105263157894740	2	1
7023	4	66	13.2	0.7575757575757580	1	0
7024	0	8	8.0	1.0	0	0
7025	6	63	21.0	0.6984126984126980	2	1
7026	5	87	12.428571428571400	0.7586206896551720	3	1
7027	2	101	7.769230769230770	0.6732673267326730	3	1
7028	8	86	14.333333333333300	0.686046511627907	3	1
7029	4	131	18.714285714285700	0.6717557251908400	2	1
7030	5	49	8.166666666666670	0.673469387755102	1	0
7031	7	68	17.0	0.7794117647058820	1	0
7032	3	86	17.2	0.627906976744186	2	1
7033	4	97	10.777777777777800	0.7216494845360830	3	1
7034	8	114	16.285714285714300	0.7631578947368420	3	1
7035	2	54	9.0	0.7407407407407410	2	1
7036	7	151	10.785714285714300	0.6556291390728480	3	1
7037	0	15	7.5	0.8666666666666670	1	0
7038	9	41	13.666666666666700	0.7804878048780490	2	1
7039	2	41	10.25	0.6585365853658540	1	0
7040	8	139	13.9	0.6762589928057550	3	1
7041	9	113	10.272727272727300	0.6814159292035400	2	1
7042	5	45	15.0	0.7555555555555560	2	1
7043	9	83	9.222222222222220	0.6506024096385540	2	1
7044	0	26	8.666666666666670	0.8461538461538460	1	0
7045	0	33	8.25	0.7272727272727270	1	0
7046	0	10	5.0	1.0	1	0
7047	6	70	10.0	0.6857142857142860	2	1
7048	0	19	6.333333333333330	0.7368421052631580	1	0
7049	1	81	10.125	0.6419753086419750	2	1
7050	6	93	9.3	0.7204301075268820	3	1
7051	1	32	10.666666666666700	0.6875	1	0
7052	0	48	8.0	0.7083333333333330	1	0
7053	14	138	12.545454545454500	0.6014492753623190	3	1
7054	3	113	16.142857142857100	0.5752212389380530	3	1
7055	0	48	8.0	0.75	1	0
7056	6	77	11.0	0.7532467532467530	3	1
7057	0	88	8.8	0.6590909090909090	2	1
7058	4	35	11.666666666666700	0.8571428571428570	1	0
7059	3	76	7.6	0.7368421052631580	3	1
7060	5	43	14.333333333333300	0.7674418604651160	1	0
7061	1	55	11.0	0.7818181818181820	2	1
7062	1	45	7.5	0.7111111111111110	1	0
7063	7	88	11.0	0.7045454545454550	2	1
7064	4	50	12.5	0.86	1	0
7065	15	90	15.0	0.8	3	1
7066	6	82	20.5	0.8658536585365850	2	1
7067	7	39	19.5	0.9230769230769230	1	0
7068	0	49	7.0	0.6938775510204080	2	1
7069	4	100	9.090909090909090	0.74	2	1
7070	0	47	9.4	0.723404255319149	1	0
7071	3	34	6.8	0.7352941176470590	1	0
7072	6	60	15.0	0.85	2	1
7073	5	93	13.285714285714300	0.7526881720430110	2	1
7074	4	35	8.75	0.7142857142857140	1	0
7075	11	94	10.444444444444400	0.7127659574468090	3	1
7076	5	83	9.222222222222220	0.5542168674698800	2	1
7077	0	17	8.5	0.9411764705882350	2	1
7078	3	39	9.75	0.8461538461538460	1	0
7079	14	93	15.5	0.7849462365591400	3	1
7080	7	98	10.88888888888890	0.8367346938775510	2	1
7081	0	39	19.5	0.8205128205128210	2	1
7082	8	120	13.333333333333300	0.7083333333333330	3	1
7083	6	58	9.666666666666670	0.7586206896551720	1	0
7084	5	35	11.666666666666700	0.8285714285714290	1	0
7085	15	82	82.0	0.8780487804878050	3	1
7086	0	45	9.0	0.7777777777777780	1	0
7087	4	54	10.8	0.7777777777777780	3	1
7088	4	79	8.777777777777780	0.620253164556962	2	1
7089	10	110	11.0	0.6818181818181820	1	0
7090	4	28	14.0	0.8214285714285710	1	0
7091	0	20	10.0	0.95	1	0
7092	5	34	34.0	0.8823529411764710	1	0
7093	3	47	9.4	0.7446808510638300	1	0
7094	5	45	9.0	0.6666666666666670	1	0
7095	3	61	10.166666666666700	0.6721311475409840	2	1
7096	12	98	12.25	0.7346938775510200	2	1
7097	0	34	11.333333333333300	0.9411764705882350	2	1
7098	0	16	8.0	0.875	2	1
7099	15	136	11.333333333333300	0.7205882352941180	2	1
7100	2	23	5.75	0.782608695652174	1	0
7101	3	35	8.75	0.6571428571428570	1	0
7102	5	51	12.75	0.7647058823529410	1	0
7103	6	80	8.88888888888889	0.675	2	1
7104	5	44	14.666666666666700	0.7954545454545450	1	0
7105	5	50	16.666666666666700	0.9	1	0
7106	7	53	8.833333333333330	0.7169811320754720	2	1
7107	5	130	14.444444444444400	0.7461538461538460	3	1
7108	6	43	14.333333333333300	0.6976744186046510	1	0
7109	6	91	11.375	0.7032967032967030	1	0
7110	5	60	12.0	0.7	2	1
7111	9	112	12.444444444444400	0.6428571428571430	3	1
7112	0	9	9.0	1.0	1	0
7113	8	71	14.2	0.8028169014084510	2	1
7114	4	33	11.0	0.8484848484848490	1	0
7115	5	111	13.875	0.6576576576576580	3	1
7116	5	73	6.636363636363640	0.7123287671232880	3	1
7117	2	30	7.5	0.8333333333333330	1	0
7118	3	44	14.666666666666700	0.6818181818181820	1	0
7119	0	13	13.0	0.9230769230769230	1	0
7120	4	56	14.0	0.75	3	1
7121	6	30	6.0	0.7333333333333330	2	1
7122	7	56	11.2	0.625	2	1
7123	2	10	5.0	1.0	1	0
7124	8	80	8.0	0.6625	3	1
7125	8	136	9.714285714285710	0.6691176470588240	3	1
7126	11	79	11.285714285714300	0.7848101265822780	3	1
7127	4	63	10.5	0.6984126984126980	2	1
7128	5	103	14.714285714285700	0.7669902912621360	2	1
7129	7	142	11.833333333333300	0.7253521126760560	3	1
7130	5	88	29.333333333333300	0.6931818181818180	3	1
7131	8	102	11.333333333333300	0.6862745098039220	3	1
7132	2	33	16.5	0.8787878787878790	1	0
7133	3	66	22.0	0.5757575757575760	2	1
7134	3	41	10.25	0.7560975609756100	1	0
7135	5	42	14.0	0.8333333333333330	1	0
7136	6	92	10.222222222222200	0.6413043478260870	2	1
7137	0	37	9.25	0.8108108108108110	0	0
7138	1	40	10.0	0.775	1	0
7139	2	135	10.384615384615400	0.6370370370370370	3	1
7140	2	56	8.0	0.8392857142857140	2	1
7141	6	24	8.0	0.875	1	0
7142	2	59	9.833333333333330	0.7627118644067800	2	1
7143	3	23	7.666666666666670	0.9130434782608700	2	1
7144	4	101	11.222222222222200	0.6732673267326730	3	1
7145	0	25	25.0	0.92	1	0
7146	5	79	11.285714285714300	0.7974683544303800	2	1
7147	7	114	9.5	0.7192982456140350	3	1
7148	5	61	10.166666666666700	0.8360655737704920	1	0
7149	9	112	22.4	0.75	3	1
7150	1	23	5.75	0.8260869565217390	1	0
7151	8	154	12.833333333333300	0.7142857142857140	3	1
7152	2	62	8.857142857142860	0.7580645161290320	1	0
7153	12	175	12.5	0.6685714285714290	3	1
7154	9	89	11.125	0.6067415730337080	3	1
7155	4	84	10.5	0.75	3	1
7156	0	33	8.25	0.7878787878787880	1	0
7157	3	44	8.8	0.7954545454545450	2	1
7158	7	51	17.0	0.8823529411764710	2	1
7159	6	95	11.875	0.6736842105263160	3	1
7160	7	92	15.333333333333300	0.5108695652173910	1	0
7161	0	14	14.0	0.9285714285714290	3	1
7162	8	69	11.5	0.6376811594202900	2	1
7163	6	51	10.2	0.7843137254901960	2	1
7164	4	94	13.428571428571400	0.7340425531914890	2	1
7165	1	100	12.5	0.79	3	1
7166	5	64	12.8	0.75	2	1
7167	9	116	11.6	0.7241379310344830	3	1
7168	1	48	8.0	0.8125	1	0
7169	4	68	8.5	0.7205882352941180	2	1
7170	4	50	8.333333333333330	0.74	1	0
7171	12	74	14.8	0.918918918918919	2	1
7172	1	41	10.25	0.7804878048780490	2	1
7173	7	78	13.0	0.7948717948717950	3	1
7174	6	99	9.0	0.6363636363636360	3	1
7175	4	49	12.25	0.8163265306122450	2	1
7176	3	51	17.0	0.6666666666666670	1	0
7177	5	72	10.285714285714300	0.6388888888888890	2	1
7178	5	51	12.75	0.6862745098039220	1	0
7179	11	62	12.4	0.9193548387096770	1	0
7180	0	29	9.666666666666670	0.896551724137931	1	0
7181	5	140	10.76923076923080	0.5571428571428570	3	1
7182	8	88	14.666666666666700	0.6818181818181820	1	0
7183	7	168	14.0	0.6666666666666670	3	1
7184	5	100	9.090909090909090	0.69	2	1
7185	2	110	10.0	0.6727272727272730	3	1
7186	8	124	12.4	0.6854838709677420	2	1
7187	7	90	11.25	0.6444444444444450	3	1
7188	4	100	12.5	0.54	3	1
7189	4	34	34.0	0.8235294117647060	1	0
7190	6	116	11.6	0.6551724137931030	1	0
7191	9	38	19.0	0.7894736842105260	1	0
7192	0	20	6.666666666666670	0.9	0	0
7193	5	62	12.4	0.7258064516129030	1	0
7194	2	38	19.0	0.868421052631579	1	0
7195	3	21	10.5	0.9047619047619050	1	0
7196	3	55	9.166666666666670	0.8181818181818180	2	1
7197	2	123	9.461538461538460	0.6747967479674800	3	1
7198	7	66	22.0	0.7575757575757580	2	1
7199	0	35	8.75	0.7714285714285720	1	0
7200	12	74	12.333333333333300	0.7702702702702700	2	1
7201	0	34	8.5	0.8529411764705880	1	0
7202	4	114	12.666666666666700	0.8421052631578950	2	1
7203	0	23	7.666666666666670	0.8695652173913040	1	0
7204	12	122	17.428571428571400	0.639344262295082	3	1
7205	0	40	6.666666666666670	0.8	1	0
7206	6	65	9.285714285714290	0.6461538461538460	1	0
7207	4	39	6.5	0.6153846153846150	1	0
7208	1	33	16.5	0.8787878787878790	1	0
7209	4	101	14.428571428571400	0.7821782178217820	3	1
7210	1	67	11.166666666666700	0.746268656716418	2	1
7211	3	46	11.5	0.6956521739130440	3	1
7212	11	176	11.733333333333300	0.5795454545454550	3	1
7213	3	62	15.5	0.7903225806451610	1	0
7214	4	52	13.0	0.8846153846153850	2	1
7215	8	120	13.333333333333300	0.7166666666666670	2	1
7216	8	82	11.714285714285700	0.6097560975609760	2	1
7217	5	104	13.0	0.6634615384615380	3	1
7218	5	90	11.25	0.7222222222222220	3	1
7219	0	61	12.2	0.6065573770491800	2	1
7220	6	22	22.0	0.8181818181818180	1	0
7221	4	35	17.5	0.8285714285714290	1	0
7222	6	68	13.6	0.8088235294117650	3	1
7223	0	7	3.5	1.0	1	0
7224	9	97	16.166666666666700	0.7628865979381440	3	1
7225	3	52	13.0	0.6923076923076920	1	0
7226	1	64	10.666666666666700	0.71875	2	1
7227	2	33	11.0	0.7878787878787880	1	0
7228	3	54	9.0	0.7222222222222220	2	1
7229	7	122	10.166666666666700	0.6229508196721310	3	1
7230	2	37	7.4	0.7297297297297300	1	0
7231	17	158	14.363636363636400	0.6835443037974680	3	1
7232	1	15	7.5	0.8666666666666670	1	0
7233	1	26	6.5	0.8076923076923080	1	0
7234	3	45	11.25	0.7111111111111110	1	0
7235	3	47	11.75	0.7446808510638300	2	1
7236	2	19	9.5	0.9473684210526320	1	0
7237	4	48	8.0	0.8333333333333330	1	0
7238	4	57	11.4	0.6666666666666670	1	0
7239	8	61	12.2	0.8032786885245900	2	1
7240	6	112	18.666666666666700	0.6428571428571430	1	0
7241	3	48	8.0	0.6875	2	1
7242	4	70	10.0	0.6857142857142860	2	1
7243	9	85	9.444444444444450	0.6941176470588240	2	1
7244	4	137	12.454545454545500	0.7007299270072990	3	1
7245	6	56	11.2	0.9107142857142860	2	1
7246	8	116	9.666666666666670	0.603448275862069	3	1
7247	11	54	10.8	0.6481481481481480	1	0
7248	9	128	8.0	0.65625	3	1
7249	3	82	13.666666666666700	0.7317073170731710	2	1
7250	5	66	13.2	0.803030303030303	2	1
7251	4	38	19.0	0.9210526315789470	1	0
7253	1	60	8.571428571428570	0.75	1	0
7254	1	8	8.0	1.0	1	0
7255	6	80	13.333333333333300	0.7625	2	1
7256	8	139	12.636363636363600	0.6402877697841730	3	1
7257	0	23	7.666666666666670	0.7391304347826090	1	0
7258	3	39	7.8	0.7435897435897440	1	0
7259	3	69	13.8	0.6521739130434780	1	0
7260	2	33	8.25	0.8484848484848490	2	1
7261	11	83	13.833333333333300	0.7590361445783130	2	1
7262	1	9	9.0	1.0	1	0
7263	9	71	11.833333333333300	0.7887323943661970	2	1
7264	2	51	10.2	0.7843137254901960	1	0
7265	13	109	15.571428571428600	0.6788990825688070	3	1
7266	5	78	13.0	0.717948717948718	2	1
7267	0	31	10.333333333333300	0.7741935483870970	2	1
7268	3	59	29.5	0.7288135593220340	1	0
7269	8	56	14.0	0.6964285714285710	2	1
7270	1	32	10.666666666666700	0.78125	1	0
7271	8	120	10.0	0.6666666666666670	3	1
7272	9	124	15.5	0.6209677419354840	3	1
7273	2	51	12.75	0.6470588235294120	2	1
7274	0	36	12.0	0.75	0	0
7275	11	76	12.666666666666700	0.868421052631579	3	1
7276	6	95	7.916666666666670	0.6105263157894740	2	1
7277	6	53	17.666666666666700	0.7735849056603770	2	1
7278	18	118	11.8	0.7542372881355930	2	1
7279	0	29	9.666666666666670	0.8620689655172410	1	0
7280	6	104	20.8	0.75	3	1
7332	4	46	9.2	0.7608695652173910	3	1
7333	6	60	10.0	0.8	2	1
7334	2	91	9.1	0.6813186813186810	1	0
7335	8	155	15.5	0.6709677419354840	3	1
7336	8	96	16.0	0.71875	3	1
7337	3	43	14.333333333333300	0.7441860465116280	2	1
7338	2	35	11.666666666666700	0.7714285714285720	1	0
7339	5	78	13.0	0.6538461538461540	2	1
7340	0	39	6.5	0.7692307692307690	2	1
7341	3	32	5.333333333333330	0.78125	1	0
7342	2	8	8.0	1.0	1	0
7343	0	27	9.0	0.8888888888888890	1	0
7344	12	139	15.444444444444400	0.6690647482014390	3	1
7345	0	28	14.0	0.8571428571428570	1	0
7346	1	63	12.6	0.6825396825396830	1	0
7347	1	39	9.75	0.8461538461538460	1	0
7348	2	11	5.5	1.0	0	0
7349	3	40	13.333333333333300	0.75	1	0
7350	1	48	24.0	0.8125	1	0
7351	8	86	14.333333333333300	0.8255813953488370	1	0
7352	4	90	18.0	0.7111111111111110	2	1
7353	8	96	16.0	0.6875	2	1
7354	4	75	12.5	0.76	3	1
7355	11	142	11.833333333333300	0.704225352112676	3	1
7356	2	45	9.0	0.6888888888888890	2	1
7357	0	34	11.333333333333300	0.8235294117647060	1	0
7358	2	36	12.0	0.8055555555555560	1	0
7359	2	14	14.0	1.0	0	0
7360	8	87	10.875	0.6896551724137930	2	1
7361	6	85	12.142857142857100	0.7411764705882350	3	1
7362	4	82	7.454545454545450	0.573170731707317	2	1
7363	4	39	9.75	0.6923076923076920	1	0
7364	5	97	10.777777777777800	0.7835051546391750	3	1
